usda_id,symbol,scientific_name,common_name,family,drought_tolerance,moisture_use,shade_tolerance,salinity_tolerance,anaerobic_tolerance,fire_tolerance,ph_minimum,ph_maximum,precipitation_minimum,precipitation_maximum,temperature_minimum_degf,frost_free_days_minimum,toxicity,active_growth_period,adapted_to_coarse_textured_soils,adapted_to_fine_textured_soils,adapted_to_medium_textured_soils,after_harvest_regrowth_rate,berry_nut_seed_product,bloat,bloom_period,c:n_ratio,caco3_tolerance,christmas_tree_product,cold_stratification_required,commercial_availability,coppice_potential,fall_conspicuous,fertility_requirement,fire_resistant,flower_color,flower_conspicuous,fodder_product,foliage_color,foliage_porosity_summer,foliage_porosity_winter,foliage_texture,fruit_seed_abundance,fruit_seed_color,fruit_seed_conspicuous,fruit_seed_period_begin,fruit_seed_period_end,fruit_seed_persistence,fuelwood_product,growth_form,growth_rate,hedge_tolerance,height_at_20_years_maximum_feet,height_mature_feet,known_allelopath,leaf_retention,lifespan,low_growing_grass,lumber_product,naval_store_product,nitrogen_fixation,nursery_stock_product,palatable_browse_animal,palatable_graze_animal,palatable_human,planting_density_per_acre_maximum,planting_density_per_acre_minimum,post_product,propagated_by_bare_root,propagated_by_bulb,propagated_by_container,propagated_by_corm,propagated_by_cuttings,propagated_by_seed,propagated_by_sod,propagated_by_sprigs,propagated_by_tubers,protein_potential,pulpwood_product,resprout_ability,root_depth_minimum_inches,seed_per_pound,seed_spread_rate,seedling_vigor,shape_and_orientation,small_grain,vegetative_spread_rate,veneer_product
20010,ACTH7,Achnatherum thurberianum,Thurber's needlegrass,Poaceae,High,Low,High,Low,None,High,6.0,7.5,6,16,-23,100,None,Spring and Summer,Yes,No,Yes,Slow,No,None,Mid Spring,Medium,Low,No,No,Field Collections Only,No,No,Low,No,Yellow,No,Yes,Gray-Green,Moderate,Porous,Fine,Medium,Brown,No,Spring,Summer,No,,Bunch,Moderate,None,,2.0,No,No,Moderate,No,No,No,None,No,Low,Medium,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,10,225000,Slow,Medium,Erect,No,None,No
20002,ACSP12,Achnatherum speciosum,desert needlegrass,Poaceae,High,Low,High,Low,None,High,6.0,7.7,6,14,-13,120,None,Spring and Summer,Yes,No,Yes,Slow,No,None,Late Spring,Medium,Medium,No,No,No Known Source,No,No,Low,No,Yellow,No,Yes,Green,Moderate,Porous,Medium,Medium,Brown,No,Summer,Summer,No,,Bunch,Moderate,None,,2.0,No,No,Moderate,No,No,No,None,No,Medium,Medium,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,10,225000,Moderate,Medium,Erect,No,,No
14357,ADPE,Adiantum pedatum,northern maidenhair,Pteridaceae,Low,Medium,Low,None,Low,Medium,4.6,6.6,36,60,-38,80,None,Spring and Summer,Yes,No,Yes,Slow,No,None,Summer,Medium,Low,No,No,Contracting Only,No,Yes,High,No,Brown,No,No,Dark Green,Moderate,Porous,Fine,High,Brown,No,Summer,Fall,No,,Rhizomatous,Moderate,None,,1.3,No,No,Moderate,No,No,No,None,Yes,,,No,4800,1200,No,No,No,Yes,No,No,No,No,Yes,No,,No,No,10,,Slow,Low,Semi-Erect,No,Moderate,No
88606,ADFA,Adenostoma fasciculatum,chamise,Rosaceae,High,Medium,High,Medium,None,High,4.0,6.0,6,30,32,120,None,"Fall, Winter and Spring",Yes,Yes,Yes,,No,None,Mid Spring,,Low,No,No,Contracting Only,Yes,No,Low,Yes,White,No,No,Dark Green,Moderate,Moderate,Medium,Medium,Brown,No,Summer,Fall,Yes,,Thicket Forming,,High,6,10.0,Yes,Yes,Moderate,No,No,No,None,No,Medium,Low,No,1200,1500,No,Yes,No,Yes,No,No,Yes,No,No,No,Medium,No,Yes,8,413000,Slow,High,Semi-Erect,No,,No
14339,ADCA,Adiantum capillus-veneris,common maidenhair,Pteridaceae,None,High,Low,None,Medium,None,6.0,8.0,10,60,-33,120,None,Spring and Summer,No,Yes,Yes,Slow,No,None,Summer,,High,No,No,Routinely Available,No,No,Low,No,White,No,No,Green,Porous,Porous,Fine,Medium,Brown,No,Summer,Fall,No,,Rhizomatous,Moderate,None,,1.7,No,No,Moderate,No,No,No,None,No,Low,Low,No,11000,2700,No,Yes,No,No,No,No,Yes,No,No,No,,No,No,2,3000000,Slow,Medium,Erect,No,Slow,No
93131,AEFL,Aesculus flava,yellow buckeye,Hippocastanaceae,Low,High,Low,None,None,Low,5.0,7.0,39,84,-18,150,Severe,Spring and Summer,No,No,Yes,,No,None,Late Spring,High,Medium,No,Yes,No Known Source,No,Yes,High,No,Yellow,Yes,No,Green,Dense,Porous,Coarse,Medium,Brown,Yes,Summer,Fall,No,Medium,Single Stem,Moderate,None,30,65.0,No,No,Long,No,No,No,None,Yes,Low,,No,700,300,No,Yes,No,Yes,No,No,Yes,No,No,No,,Yes,Yes,36,28,Slow,High,Erect,No,None,No
93129,AECA,Aesculus californica,California buckeye,Hippocastanaceae,High,Medium,Medium,None,None,Medium,5.5,7.5,40,75,2,175,Severe,Spring and Summer,Yes,No,Yes,,No,None,Summer,High,Low,No,No,Contracting Only,No,Yes,Low,No,White,No,No,Red,Dense,Porous,Coarse,Medium,Brown,Yes,Summer,Fall,No,Low,Single Stem,Moderate,None,25,25.0,No,No,Long,No,Yes,No,None,Yes,Low,Low,Yes,700,300,Yes,Yes,No,Yes,No,No,Yes,No,No,No,,Yes,Yes,36,12,Slow,High,Erect,No,None,No
93152,AEPA,Aesculus pavia,red buckeye,Hippocastanaceae,Low,High,Low,None,Medium,Low,3.7,7.0,36,65,-20,180,Severe,Spring and Summer,Yes,Yes,Yes,,No,None,Late Spring,High,Medium,No,No,No Known Source,Yes,No,Medium,No,Red,Yes,No,Yellow-Green,Dense,Porous,Coarse,Medium,Brown,Yes,Summer,Fall,No,Medium,Single Stem,Moderate,Low,12,25.0,No,No,Long,No,No,No,None,Yes,Low,Low,No,1100,700,No,Yes,No,Yes,No,No,Yes,No,No,No,Low,No,Yes,20,48,Slow,High,Erect,No,None,No
93135,AEGL,Aesculus glabra,Ohio buckeye,Hippocastanaceae,Medium,Medium,Low,None,None,Low,5.0,7.1,30,60,-33,145,Severe,Spring and Summer,No,Yes,Yes,,No,None,Mid Spring,High,Medium,No,Yes,Routinely Available,No,Yes,Medium,No,Green,Yes,No,Green,Dense,Porous,Coarse,Medium,Brown,Yes,Spring,Fall,No,Medium,Single Stem,Rapid,None,25,68.0,No,No,Short,No,Yes,No,None,Yes,Low,Low,No,700,300,No,Yes,No,Yes,No,No,Yes,No,No,No,,Yes,Yes,36,58,Slow,High,Erect,No,None,No
93161,AESY,Aesculus sylvatica,painted buckeye,Hippocastanaceae,Low,High,Medium,None,Low,Low,5.0,7.0,40,80,7,200,Severe,Spring and Summer,No,No,Yes,,No,None,Mid Spring,High,Medium,No,Yes,No Known Source,No,Yes,High,No,Yellow,Yes,No,Green,Dense,Porous,Coarse,Medium,Brown,Yes,Summer,Fall,No,Medium,Single Stem,Moderate,None,30,65.0,No,No,Long,No,No,No,None,Yes,Low,,No,700,300,No,Yes,No,Yes,No,No,Yes,No,No,No,,No,Yes,36,40,Slow,High,Erect,No,None,No
31407,AGAU2,Agoseris aurantiaca,orange agoseris,Asteraceae,Medium,Medium,High,None,None,Medium,6.6,7.5,19,69,-33,120,,Spring and Summer,Yes,Yes,Yes,Moderate,No,None,Mid Spring,Medium,Medium,No,No,Contracting Only,No,No,Low,No,Orange,Yes,No,Green,Porous,Porous,Medium,High,Brown,Yes,Summer,Fall,No,,Single Crown,Rapid,Medium,,1.0,No,No,Short,No,No,No,None,No,Medium,Medium,No,,,No,No,No,No,No,No,Yes,No,No,No,Medium,No,No,6,755000,Moderate,High,Decumbent,No,None,No
27007,AGAM,Agave americana,American century plant,Agavaceae,High,Low,High,Low,None,Low,6.0,8.0,8,14,12,300,None,"Spring, Summer, Fall",Yes,No,Yes,Slow,No,None,Indeterminate,High,Medium,No,No,No Known Source,No,Yes,Low,Yes,Yellow,No,No,Green,Dense,Dense,Coarse,Low,Brown,No,,,Yes,,Single Crown,Slow,Medium,,6.0,No,Yes,Long,No,No,No,None,No,,,No,1700,1200,No,Yes,No,Yes,No,No,Yes,No,Yes,No,,No,No,30,15000,Slow,Low,Semi-Erect,No,None,No
20102,AGCA4,Agrostis canina,velvet bentgrass,Poaceae,Low,High,High,Medium,Low,Medium,5.0,7.5,32,60,-33,90,None,Spring and Summer,Yes,No,Yes,Rapid,No,None,Mid Spring,Medium,Medium,No,No,Routinely Available,No,No,High,No,Yellow,No,No,Green,Moderate,Porous,Fine,Medium,Yellow,No,Summer,Summer,No,,Stoloniferous,Moderate,None,,1.5,No,No,Short,Yes,No,No,None,Yes,Low,Medium,No,43560,43560,No,No,No,No,No,No,Yes,Yes,Yes,No,Medium,No,No,12,8247200,Slow,Medium,Erect,No,Rapid,No
20104,AGCA5,Agrostis capillaris,colonial bentgrass,Poaceae,Low,High,High,Medium,Medium,Medium,5.0,7.5,32,60,-53,120,None,Spring and Summer,Yes,No,Yes,Rapid,No,None,Mid Summer,Medium,Medium,No,No,Routinely Available,No,No,High,Yes,Yellow,No,Yes,Green,Porous,Porous,Fine,High,Brown,No,Summer,Summer,No,,Stoloniferous,Rapid,None,,2.0,No,No,Short,Yes,No,No,None,No,Low,Medium,No,43560,43560,No,No,No,No,No,No,Yes,Yes,Yes,No,Medium,No,No,12,6129840,Slow,High,Semi-Erect,No,Rapid,No
20076,AGDE2,Agropyron desertorum,desert wheatgrass,Poaceae,High,Medium,High,Medium,None,High,6.0,8.5,6,30,47,90,None,Spring and Fall,Yes,Yes,Yes,Slow,No,None,Early Spring,Medium,Medium,No,Yes,Routinely Available,No,No,Medium,Yes,Yellow,No,Yes,Green,Porous,Porous,Fine,Medium,Brown,No,Spring,Summer,Yes,,Bunch,Rapid,None,,3.0,No,No,Long,Yes,No,No,None,No,Medium,Medium,No,,,No,No,No,No,No,No,Yes,No,No,No,Medium,No,No,15,194120,Slow,Medium,Erect,No,Slow,No
20122,AGEX,Agrostis exarata,spike bentgrass,Poaceae,Low,Medium,High,Low,Medium,Medium,5.5,7.5,6,30,-38,90,None,"Spring, Summer, Fall",Yes,Yes,Yes,Slow,No,None,Late Spring,Medium,Low,No,No,Contracting Only,No,No,Medium,No,Yellow,No,Yes,Green,Porous,Porous,Medium,Low,Brown,No,Summer,Summer,No,,Rhizomatous,Moderate,None,,3.0,No,No,Moderate,Yes,No,No,None,No,Medium,High,No,,,No,No,No,No,No,No,Yes,No,No,No,Medium,No,No,10,5600000,Slow,Low,Erect,No,Slow,No
20068,AGCR,Agropyron cristatum,crested wheatgrass,Poaceae,Medium,Medium,High,Medium,None,Medium,6.0,8.5,6,30,-43,90,None,Spring and Fall,Yes,Yes,Yes,Slow,No,None,Early Spring,Medium,Medium,No,Yes,Routinely Available,No,No,Medium,Yes,Yellow,No,Yes,Green,Porous,Porous,Fine,Medium,Brown,No,Spring,Summer,Yes,,Rhizomatous,Rapid,None,,3.0,No,No,Long,Yes,No,No,None,No,Medium,Medium,No,,,No,No,No,No,No,No,Yes,No,No,No,Medium,No,No,18,311200,Slow,Medium,Erect,No,Slow,No
31417,AGGL,Agoseris glauca,pale agoseris,Asteraceae,Medium,Medium,High,None,None,Medium,6.0,8.0,10,69,-33,120,None,Spring and Summer,Yes,Yes,Yes,Moderate,No,None,Mid Spring,Medium,Medium,No,No,No Known Source,No,No,Low,No,Yellow,Yes,No,Green,Porous,Porous,Medium,High,Brown,Yes,Summer,Fall,No,,Single Crown,Rapid,Medium,,1.0,No,No,Short,No,No,No,None,No,Medium,Medium,No,,,No,No,No,No,No,No,Yes,No,No,No,Medium,No,No,6,560000,Moderate,High,Decumbent,No,None,No
31438,AGGR,Agoseris grandiflora,bigflower agoseris,Asteraceae,Medium,Medium,High,None,Low,High,5.8,7.3,12,20,-13,120,None,Spring,Yes,Yes,Yes,Slow,No,None,Spring,Medium,Medium,No,No,No Known Source,No,No,Medium,No,Yellow,Yes,No,Green,Porous,Porous,Coarse,Medium,Brown,No,Summer,Summer,No,,Single Crown,Moderate,None,,1.8,No,No,Short,No,No,No,None,No,Low,Low,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,8,273665,Moderate,Medium,Prostrate,No,None,No
88612,AGGR2,Agrimonia gryposepala,tall hairy agrimony,Rosaceae,Low,Medium,Medium,None,None,None,4.5,7.0,15,55,-43,120,None,Spring,Yes,No,Yes,Moderate,No,None,Summer,,Medium,No,No,No Known Source,No,No,Low,No,Yellow,No,No,Green,Porous,Porous,Medium,Medium,Brown,No,Summer,Fall,No,,Single Stem,Moderate,None,,5.9,No,No,Moderate,No,No,No,None,No,Low,Low,No,11000,2700,No,Yes,No,No,No,No,Yes,No,No,No,,No,No,6,250000,Slow,Medium,Erect,No,None,No
20136,AGGI2,Agrostis gigantea,redtop,Poaceae,Medium,Medium,High,None,Medium,High,4.5,8.0,30,60,-38,90,None,Spring and Summer,Yes,Yes,Yes,Rapid,No,None,Mid Spring,Medium,None,No,No,Routinely Available,No,No,Medium,No,Yellow,No,Yes,Green,Moderate,Porous,Fine,High,Brown,No,Summer,Summer,No,,Rhizomatous,Rapid,None,,2.0,No,No,Short,Yes,No,No,None,No,Low,Medium,No,,,No,No,No,No,No,No,Yes,No,No,No,Medium,No,No,20,4851200,Slow,High,Erect,No,Rapid,No
20079,AGFR,Agropyron fragile,Siberian wheatgrass,Poaceae,High,Medium,High,High,None,Medium,5.6,9.0,8,25,-43,90,None,Spring and Fall,Yes,No,Yes,Slow,No,None,Spring,Medium,Medium,No,No,Routinely Available,No,No,Low,No,Yellow,No,Yes,Green,Moderate,Porous,Fine,High,Brown,No,Summer,Summer,Yes,,Bunch,Rapid,None,,3.0,No,No,Long,No,No,No,None,No,Medium,Medium,No,,,No,No,No,No,No,No,Yes,No,No,No,Medium,No,No,10,206000,Moderate,High,Erect,No,Slow,No
20153,AGHY,Agrostis hyemalis,winter bentgrass,Poaceae,Low,High,Medium,Medium,High,High,5.0,7.5,20,45,-33,130,None,"Spring, Summer, Fall",No,Yes,Yes,Moderate,No,None,Mid Spring,Low,None,No,No,Routinely Available,No,No,Medium,No,Green,No,Yes,Green,Dense,Porous,Coarse,Low,Brown,No,Summer,Fall,No,,Bunch,Moderate,None,,3.5,No,No,Short,Yes,No,No,None,No,Low,High,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,8,8500000,Slow,Low,Erect,No,Moderate,No
45525,AGPA2,Agastache parvifolia,smallleaf giant hyssop,Lamiaceae,High,Low,High,Low,Low,Medium,5.6,6.2,12,65,-23,130,None,Spring and Summer,Yes,No,Yes,Slow,No,None,Late Spring,Medium,Low,No,No,No Known Source,No,No,Low,No,Red,Yes,No,Dark Green,Moderate,Porous,Coarse,Low,Green,No,Summer,Summer,No,,Rhizomatous,Moderate,None,,2.0,No,No,Moderate,No,No,No,None,No,Low,Low,No,4800,2700,No,No,No,No,No,No,Yes,No,Yes,No,Low,No,No,12,,Slow,Low,Erect,No,Slow,No
20156,AGID,Agrostis idahoensis,Idaho bentgrass,Poaceae,Medium,Medium,High,Low,Medium,Medium,5.5,7.5,10,30,-38,90,None,"Spring, Summer, Fall",Yes,No,Yes,Slow,No,None,Late Spring,Medium,Medium,No,No,No Known Source,No,No,Medium,No,Yellow,No,Yes,Green,Porous,Porous,Medium,Low,Brown,No,Summer,Summer,No,,Bunch,Moderate,None,,1.4,No,No,Moderate,No,No,No,None,No,Medium,High,No,,,No,No,No,No,No,No,Yes,No,No,No,Medium,No,No,10,6000000,Slow,Low,Erect,No,None,No
88620,AGPA6,Agrimonia parviflora,harvestlice,Rosaceae,Low,High,Medium,None,Low,Low,6.0,8.0,24,50,-33,160,None,Spring and Summer,Yes,Yes,Yes,,No,None,Mid Summer,Low,Low,No,Yes,No Known Source,No,No,Low,No,Yellow,Yes,No,Green,Porous,Porous,Medium,Medium,Green,No,Summer,Fall,No,,Multiple Stem,Rapid,Low,,6.0,No,No,Short,No,No,No,None,No,Low,Low,No,5000,2013,No,Yes,No,Yes,No,No,Yes,No,No,No,Medium,No,No,6,288000,Moderate,Medium,Erect,No,None,No
20175,AGPA8,Agrostis pallens,seashore bentgrass,Poaceae,Low,High,Medium,None,None,High,5.5,8.0,12,18,-23,210,None,Spring and Summer,No,Yes,Yes,Moderate,No,None,Mid Spring,Low,None,No,No,No Known Source,No,No,Medium,No,Green,No,Yes,Green,Porous,Porous,Medium,Low,Brown,No,Summer,Summer,No,,Rhizomatous,Moderate,None,,2.0,No,No,Short,Yes,No,No,None,No,Low,Low,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,8,8000000,Slow,Low,Erect,No,Moderate,No
88624,AGRO3,Agrimonia rostellata,beaked agrimony,Rosaceae,Low,Medium,Medium,None,High,None,4.5,7.0,35,50,-33,120,None,Spring,Yes,No,Yes,,No,None,Summer,,Medium,No,No,No Known Source,No,No,Low,No,Yellow,No,No,Green,Porous,Porous,Medium,Medium,Brown,No,Summer,Fall,No,,Single Stem,Moderate,None,,2.3,No,No,Moderate,No,No,No,None,No,Low,Low,No,11000,2700,No,Yes,No,No,No,No,Yes,No,No,No,,No,No,6,250000,Slow,Medium,Erect,No,None,No
88625,AGST,Agrimonia striata,roadside agrimony,Rosaceae,Medium,Medium,Low,None,Medium,Low,5.5,7.5,8,45,-43,140,None,Spring and Summer,Yes,No,Yes,Slow,No,None,Mid Summer,Medium,None,No,No,No Known Source,No,No,Medium,No,Yellow,Yes,No,Green,Moderate,Porous,Medium,Low,Brown,No,Summer,Fall,No,,Rhizomatous,Moderate,None,,6.0,No,No,Short,No,No,No,None,No,Low,Low,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,12,250000,Moderate,Medium,Erect,No,None,No
20192,AGSC5,Agrostis scabra,rough bentgrass,Poaceae,Low,Medium,High,Low,Low,Medium,6.0,8.0,14,60,-38,90,None,Spring,No,Yes,Yes,Slow,No,None,Early Spring,Medium,Low,No,No,Contracting Only,No,Yes,Low,No,Yellow,No,Yes,Green,Porous,Porous,Fine,Low,Brown,No,Summer,Summer,No,,Bunch,Moderate,None,,2.5,No,No,Moderate,No,No,No,None,No,Medium,Medium,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,12,5000000,Slow,Medium,Erect,No,None,No
20180,AGPE,Agrostis perennans,upland bentgrass,Poaceae,Low,High,Medium,None,High,High,5.5,7.5,32,56,-33,120,None,"Spring, Summer, Fall",No,Yes,Yes,Moderate,No,None,Mid Summer,Low,None,No,No,No Known Source,No,No,Medium,No,Green,No,Yes,Green,Moderate,Porous,Medium,Low,Brown,No,Summer,Fall,No,,Rhizomatous,Moderate,None,,3.5,No,No,Short,No,No,No,None,No,Low,Medium,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,8,8000000,Slow,Low,Decumbent,No,Moderate,No
20200,AGST2,Agrostis stolonifera,creeping bentgrass,Poaceae,Low,High,High,High,High,Medium,5.1,7.5,32,60,-53,110,None,Summer,No,Yes,Yes,Rapid,No,None,Mid Summer,Medium,Medium,No,No,Routinely Available,No,No,High,No,Yellow,No,Yes,Green,Moderate,Porous,Fine,Medium,Brown,No,Summer,Summer,No,,Stoloniferous,Rapid,None,,2.0,No,No,Short,Yes,No,No,None,No,Medium,Medium,No,43560,43560,No,No,No,No,No,No,Yes,Yes,Yes,No,Medium,No,No,14,6129840,Slow,Medium,Erect,No,Rapid,No
27074,AGUT,Agave utahensis,Utah agave,Agavaceae,High,Low,High,None,None,None,7.0,8.0,5,24,-23,120,None,Spring and Summer,Yes,No,Yes,,No,None,Mid Spring,High,High,No,No,Contracting Only,Yes,Yes,Low,No,Yellow,Yes,No,Dark Green,Porous,Porous,Coarse,High,Black,No,Summer,Fall,No,,Single Stem,Moderate,Low,1,1.0,No,Yes,Moderate,No,No,No,None,Yes,Low,Low,No,170,50,No,Yes,No,Yes,No,No,Yes,No,No,No,Low,No,No,6,12000,Rapid,High,Erect,No,Slow,No
45532,AGUR,Agastache urticifolia,nettleleaf giant hyssop,Lamiaceae,Low,Medium,Medium,Low,Low,High,6.0,8.0,18,24,-33,120,None,Spring and Summer,Yes,Yes,Yes,Moderate,No,None,Late Spring,Medium,Medium,No,No,Contracting Only,No,No,Medium,No,Red,Yes,Yes,Dark Green,Dense,Porous,Coarse,Low,Green,No,Summer,Summer,No,,Rhizomatous,Rapid,None,,5.0,No,No,Long,No,No,No,None,No,Low,High,No,4800,2700,No,No,No,No,No,No,Yes,No,Yes,No,Medium,No,No,12,,Slow,Low,Erect,No,Slow,No
45540,AJRE,Ajuga reptans,common bugle,Lamiaceae,Medium,High,Low,Low,None,High,5.5,7.5,35,65,-23,160,None,"Spring, Summer, Fall",No,Yes,Yes,Moderate,No,None,Mid Summer,Medium,Medium,No,No,Routinely Available,No,Yes,Medium,Yes,Blue,Yes,No,Red,,,Medium,,,No,,,No,,Stoloniferous,Rapid,None,,0.3,No,No,Moderate,No,No,No,None,Yes,Low,Low,No,43000,4800,No,No,No,Yes,No,No,No,No,Yes,No,Low,No,No,10,,None,,Prostrate,No,Moderate,No
93819,AIAL,Ailanthus altissima,tree of heaven,Simaroubaceae,Medium,Medium,High,Medium,Medium,Medium,4.1,7.9,14,90,-18,150,Moderate,Spring and Summer,Yes,Yes,Yes,,No,None,Late Spring,Medium,High,No,Yes,Routinely Available,Yes,No,Low,No,Green,Yes,No,Green,Moderate,Moderate,Coarse,High,Yellow,Yes,Summer,Fall,Yes,Low,Single Stem,Rapid,Low,50,55.0,Yes,No,Short,No,Yes,No,None,Yes,Medium,Low,No,1200,300,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Low,No,Yes,30,14640,Rapid,High,Rounded,No,Rapid,Yes
27824,ALAC4,Allium acuminatum,tapertip onion,Liliaceae,Medium,Low,High,None,None,High,6.0,8.0,10,60,-28,120,None,Spring and Summer,Yes,No,Yes,Rapid,No,None,Summer,Low,High,No,Yes,Contracting Only,No,No,Low,Yes,Purple,Yes,No,Green,Porous,Porous,Fine,High,Black,No,Summer,Fall,No,,Multiple Stem,Rapid,High,,1.0,No,No,Short,No,No,No,None,No,High,High,Yes,11000,4800,No,No,Yes,Yes,No,No,Yes,No,No,No,Medium,No,No,6,253691,Rapid,Medium,Erect,No,None,No
20257,ALGE2,Alopecurus geniculatus,water foxtail,Poaceae,None,High,High,None,High,None,4.0,7.5,20,45,-43,100,None,Spring,Yes,Yes,Yes,Slow,No,None,Summer,,Low,No,No,Routinely Available,No,No,Low,No,Green,No,No,Green,Porous,Porous,Fine,Medium,Yellow,No,Summer,Fall,No,,Stoloniferous,Moderate,None,,2.0,No,No,Short,Yes,No,No,None,No,Medium,Medium,No,43000,19000,No,No,No,No,No,No,Yes,No,Yes,No,,No,No,12,560000,Slow,Medium,Erect,No,None,No
27933,ALDO,Allium douglasii,Douglas' onion,Liliaceae,Medium,Medium,High,None,Low,High,6.0,7.8,8,16,-28,100,None,Spring,Yes,Yes,Yes,Slow,No,None,Late Spring,Medium,Medium,No,No,No Known Source,No,No,Low,No,Purple,Yes,Yes,Green,Porous,Porous,Medium,Low,Brown,Yes,Spring,Summer,No,,Single Crown,Rapid,None,,0.9,No,No,Short,No,No,No,None,No,High,High,Yes,11000,4800,No,No,Yes,No,No,No,Yes,No,No,No,Low,No,No,8,,Slow,Medium,Erect,No,Slow,No
20252,ALCA4,Alopecurus carolinianus,Carolina foxtail,Poaceae,Low,Low,High,None,High,Low,4.0,7.5,15,60,-43,100,None,Spring,Yes,Yes,Yes,Slow,No,None,Spring,,Medium,No,No,No Known Source,No,No,Low,No,Green,No,No,Green,Porous,Porous,Fine,Low,Yellow,No,Summer,Summer,No,,Bunch,Moderate,None,,1.7,No,No,,Yes,No,No,None,No,Medium,Medium,No,43000,11000,No,No,No,No,No,No,Yes,No,Yes,No,,No,No,12,556000,Slow,Low,Erect,No,None,No
20242,ALAE,Alopecurus aequalis,shortawn foxtail,Poaceae,Low,High,Medium,Medium,High,High,5.5,8.0,18,45,-38,120,None,Spring and Summer,No,Yes,Yes,Moderate,No,None,Mid Spring,Low,None,No,No,No Known Source,No,No,Medium,No,Green,No,Yes,Green,Moderate,Porous,Medium,Medium,Brown,No,Spring,Summer,No,,Bunch,Moderate,None,,2.5,No,No,Short,Yes,No,No,None,No,Low,Medium,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,6,1464000,Moderate,Medium,Decumbent,No,None,No
20248,ALAR,Alopecurus arundinaceus,creeping meadow foxtail,Poaceae,Medium,Medium,High,High,High,High,5.6,8.4,18,70,-43,30,None,Spring and Summer,No,Yes,Yes,Rapid,No,None,Spring,Medium,Medium,No,No,Routinely Available,No,No,Medium,No,Yellow,No,Yes,Green,Dense,Porous,Fine,Medium,Black,No,Summer,Summer,Yes,,Rhizomatous,Rapid,None,,3.0,No,No,Moderate,No,No,No,None,No,Medium,High,No,,,No,No,No,No,No,No,Yes,No,No,No,Medium,No,No,16,786064,Slow,Low,Erect,No,Rapid,No
15735,ALGR,Alisma gramineum,narrowleaf water plantain,Alismataceae,None,High,High,Low,High,High,5.8,7.4,10,50,-43,80,None,Spring and Summer,No,Yes,Yes,Slow,No,None,Mid Summer,Medium,Medium,No,No,No Known Source,No,No,Medium,Yes,White,No,No,Green,Porous,Porous,Medium,Low,Brown,No,Summer,Summer,No,,Single Crown,Moderate,None,,1.5,No,No,Short,No,No,No,None,No,Low,Low,No,11000,2700,No,Yes,No,No,No,No,Yes,No,Yes,No,Medium,No,No,8,,Slow,Medium,Erect,No,Moderate,No
69901,ALGL2,Alnus glutinosa,European alder,Betulaceae,Medium,Medium,Medium,Low,Low,Low,4.4,7.2,20,65,-18,130,None,Spring and Summer,Yes,Yes,Yes,,No,None,Mid Spring,Low,Low,No,Yes,Routinely Available,Yes,No,Low,No,Purple,No,No,Green,Moderate,Porous,Medium,Low,Brown,Yes,Summer,Fall,Yes,Medium,Multiple Stem,Rapid,Low,40,45.0,No,No,Moderate,No,No,No,High,Yes,Low,Low,No,1200,145,No,Yes,No,Yes,No,Yes,Yes,No,No,No,High,Yes,Yes,16,325000,Slow,Low,Erect,No,None,No
69903,ALIN2,Alnus incana,gray alder,Betulaceae,Low,High,Medium,None,High,High,5.0,7.0,32,60,-33,100,None,Spring and Summer,Yes,Yes,Yes,,No,None,Spring,High,Low,No,Yes,Routinely Available,No,No,Medium,No,,No,No,Green,Moderate,Porous,Coarse,Low,Brown,No,Spring,Summer,No,Medium,Thicket Forming,Rapid,None,15,25.0,No,No,Short,No,No,No,Medium,No,Medium,Low,No,1200,300,No,Yes,No,Yes,No,No,Yes,No,No,No,Low,No,No,24,1084250,Slow,Low,Erect,No,Slow,No
69905,ALINR,Alnus incana ssp. rugosa,speckled alder,Betulaceae,Low,Medium,Medium,Low,High,Medium,4.8,7.7,21,65,-47,80,None,Spring and Summer,No,Yes,Yes,,No,None,Early Spring,High,Medium,No,Yes,Routinely Available,Yes,No,Medium,No,Yellow,No,No,Dark Green,Dense,Moderate,Coarse,Low,Brown,No,Spring,Fall,Yes,Low,Multiple Stem,Moderate,Low,16,16.0,No,No,Long,No,No,No,Low,Yes,Low,Low,No,1200,700,No,Yes,No,Yes,No,No,Yes,No,No,No,Low,No,Yes,24,1084250,Slow,Low,Semi-Erect,No,Slow,No
